Team Name,Week,Total_Riders_in_Top_20,Team_Mentions_Count_General,AI_Team_Mentions_Count,AI_Mentions_Count_General,Lagged_Performance
AG2R Citroën Team,8,3,0,0,8,0
AG2R Citroën Team,9,2,1,1,47,3
AG2R Citroën Team,10,7,0,0,18,2
AG2R Citroën Team,11,3,0,0,23,7
AG2R Citroën Team,12,9,0,0,14,3
AG2R Citroën Team,13,4,0,0,55,9
AG2R Citroën Team,14,1,0,0,7,4
AG2R Citroën Team,15,0,0,0,14,1
AG2R Citroën Team,16,2,0,0,16,0
AG2R Citroën Team,17,3,0,0,10,2
AG2R Citroën Team,21,1,0,0,9,3
AG2R Citroën Team,22,1,0,0,14,1
AG2R Citroën Team,23,4,0,0,13,1
AG2R Citroën Team,24,2,0,0,18,4
AG2R Citroën Team,28,1,0,0,32,2
AG2R Citroën Team,29,2,0,0,32,1
AG2R Citroën Team,30,2,0,0,19,2
AG2R Citroën Team,31,2,0,0,25,2
AG2R Citroën Team,32,0,0,0,9,2
AG2R Citroën Team,34,5,0,0,8,0
AG2R Citroën Team,35,2,0,0,9,5
AG2R Citroën Team,36,4,0,0,6,2
AG2R Citroën Team,37,0,0,0,2,4
AG2R Citroën Team,39,1,0,0,9,0
AG2R Citroën Team,40,3,0,0,16,1
AG2R La Mondiale,8,3,0,0,8,0
AG2R La Mondiale,9,6,1,1,47,3
AG2R La Mondiale,10,6,0,0,18,6
AG2R La Mondiale,11,12,0,0,23,6
AG2R La Mondiale,12,20,0,0,14,12
AG2R La Mondiale,13,10,3,3,55,20
AG2R La Mondiale,14,8,0,0,7,10
AG2R La Mondiale,15,3,0,0,14,8
AG2R La Mondiale,16,5,0,0,16,3
AG2R La Mondiale,17,9,0,0,10,5
AG2R La Mondiale,18,5,1,1,16,9
AG2R La Mondiale,21,6,0,0,9,5
AG2R La Mondiale,22,2,0,0,14,6
AG2R La Mondiale,23,7,0,0,13,2
AG2R La Mondiale,24,14,1,1,18,7
AG2R La Mondiale,25,7,0,0,6,14
AG2R La Mondiale,29,6,0,0,32,7
AG2R La Mondiale,30,7,4,4,19,6
AG2R La Mondiale,31,10,0,0,25,7
AG2R La Mondiale,32,10,0,0,9,10
AG2R La Mondiale,33,5,0,0,7,10
AG2R La Mondiale,34,4,0,0,8,5
AG2R La Mondiale,35,4,0,0,9,4
AG2R La Mondiale,36,8,0,0,6,4
AG2R La Mondiale,37,9,0,0,2,8
AG2R La Mondiale,38,3,1,1,12,9
AG2R La Mondiale,39,2,0,0,9,3
AG2R La Mondiale,40,7,2,2,16,2
AG2R La Mondiale,41,3,0,0,7,7
AG2R La Mondiale,42,1,0,0,18,3
AG2R La Mondiale,43,1,0,0,5,1
AG2R La Mondiale,45,0,1,1,6,1
AG2R Prévoyance,11,1,0,0,23,0
AG2R Prévoyance,12,0,0,0,14,1
AG2R Prévoyance,15,1,0,0,14,0
AG2R Prévoyance,17,0,0,0,10,1
AG2R Prévoyance,18,0,0,0,16,0
AG2R Prévoyance,24,0,0,0,18,0
AG2R Prévoyance,26,0,0,0,34,0
AG2R Prévoyance,42,0,0,0,18,0
Acqua & Sapone,12,7,0,0,14,0
Acqua & Sapone,22,2,0,0,14,7
Acqua & Sapone,37,2,0,0,2,2
Ag2r Prévoyance,8,1,0,0,8,0
Ag2r Prévoyance,9,1,0,0,47,1
Ag2r Prévoyance,10,2,1,1,18,1
Ag2r Prévoyance,11,5,0,0,23,2
Ag2r Prévoyance,12,1,0,0,14,5
Ag2r Prévoyance,13,2,0,0,55,1
Ag2r Prévoyance,14,4,0,0,7,2
Ag2r Prévoyance,15,2,0,0,14,4
Ag2r Prévoyance,16,4,0,0,16,2
Ag2r Prévoyance,17,2,0,0,10,4
Ag2r Prévoyance,18,1,0,0,16,2
Ag2r Prévoyance,19,0,0,0,15,1
Ag2r Prévoyance,21,1,0,0,9,0
Ag2r Prévoyance,22,1,0,0,14,1
Ag2r Prévoyance,23,2,0,0,13,1
Ag2r Prévoyance,24,7,0,0,18,2
Ag2r Prévoyance,25,1,0,0,6,7
Ag2r Prévoyance,26,0,0,0,34,1
Ag2r Prévoyance,29,2,0,0,32,0
Ag2r Prévoyance,30,1,0,0,19,2
Ag2r Prévoyance,31,1,0,0,25,1
Ag2r Prévoyance,32,1,0,0,9,1
Ag2r Prévoyance,36,1,0,0,6,1
Ag2r Prévoyance,37,6,0,0,2,1
Ag2r Prévoyance,38,1,0,0,12,6
Ag2r Prévoyance,39,1,0,0,9,1
Ag2r Prévoyance,41,2,0,0,7,1
Ag2r Prévoyance,42,1,0,0,18,2
Ag2r-La Mondiale,8,3,0,0,8,0
Ag2r-La Mondiale,9,3,0,0,47,3
Ag2r-La Mondiale,10,4,0,0,18,3
Ag2r-La Mondiale,11,10,0,0,23,4
Ag2r-La Mondiale,12,6,0,0,14,10
Ag2r-La Mondiale,13,1,0,0,55,6
Ag2r-La Mondiale,14,3,0,0,7,1
Ag2r-La Mondiale,15,1,0,0,14,3
Ag2r-La Mondiale,16,3,0,0,16,1
Ag2r-La Mondiale,17,4,0,0,10,3
Ag2r-La Mondiale,18,1,0,0,16,4
Ag2r-La Mondiale,21,10,0,0,9,1
Ag2r-La Mondiale,22,4,0,0,14,10
Ag2r-La Mondiale,23,4,0,0,13,4
Ag2r-La Mondiale,24,8,0,0,18,4
Ag2r-La Mondiale,25,3,0,0,6,8
Ag2r-La Mondiale,29,14,0,0,32,3
Ag2r-La Mondiale,30,10,0,0,19,14
Ag2r-La Mondiale,31,4,0,0,25,10
Ag2r-La Mondiale,32,2,0,0,9,4
Ag2r-La Mondiale,33,1,0,0,7,2
Ag2r-La Mondiale,36,9,0,0,6,1
Ag2r-La Mondiale,37,3,0,0,2,9
Ag2r-La Mondiale,38,2,0,0,12,3
Ag2r-La Mondiale,39,1,0,0,9,2
Ag2r-La Mondiale,41,3,0,0,7,1
Ag2r-La Mondiale,42,1,0,0,18,3
Alessio,11,0,0,0,23,0
Alessio,12,2,0,0,14,0
Alessio,14,1,0,0,7,2
Alessio,15,1,0,0,14,1
Alessio,17,1,0,0,10,1
Alessio,18,0,0,0,16,1
Alessio,22,1,0,0,14,0
Alessio,24,0,0,0,18,1
Alessio,26,0,0,0,34,0
Alessio,30,0,0,0,19,0
Alessio,39,0,0,0,9,0
Alessio,42,1,0,0,18,0
Alessio-Bianchi,11,0,0,0,23,0
Alessio-Bianchi,12,0,0,0,14,0
Alessio-Bianchi,14,1,0,0,7,0
Alessio-Bianchi,15,1,0,0,14,1
Alessio-Bianchi,17,1,0,0,10,1
Alessio-Bianchi,18,0,0,0,16,1
Alessio-Bianchi,22,2,0,0,14,0
Alessio-Bianchi,24,0,0,0,18,2
Alessio-Bianchi,25,0,0,0,6,0
Alessio-Bianchi,30,0,0,0,19,0
Alessio-Bianchi,32,0,0,0,9,0
Alessio-Bianchi,39,0,0,0,9,0
Alessio-Bianchi,42,1,0,0,18,0
Alpecin - Deceuninck,3,0,0,0,31,0
Alpecin - Deceuninck,4,0,0,0,24,0
Alpecin - Deceuninck,5,0,0,0,13,0
Alpecin - Deceuninck,8,0,0,0,8,0
Alpecin - Deceuninck,9,2,0,0,47,0
Alpecin - Deceuninck,10,2,0,0,18,2
Alpecin - Deceuninck,11,3,0,0,23,2
Alpecin - Deceuninck,12,7,0,0,14,3
Alpecin - Deceuninck,13,4,0,0,55,7
Alpecin - Deceuninck,14,6,0,0,7,4
Alpecin - Deceuninck,15,2,0,0,14,6
Alpecin - Deceuninck,16,2,0,0,16,2
Alpecin - Deceuninck,17,1,0,0,10,2
Alpecin - Deceuninck,18,3,0,0,16,1
Alpecin - Deceuninck,21,0,0,0,9,3
Alpecin - Deceuninck,22,0,0,0,14,0
Alpecin - Deceuninck,23,0,0,0,13,0
Alpecin - Deceuninck,24,0,0,0,18,0
Alpecin - Deceuninck,25,0,0,0,6,0
Alpecin - Deceuninck,29,0,0,0,32,0
Alpecin - Deceuninck,30,0,0,0,19,0
Alpecin - Deceuninck,31,1,0,0,25,0
Alpecin - Deceuninck,32,0,0,0,9,1
Alpecin - Deceuninck,33,0,0,0,7,0
Alpecin - Deceuninck,34,2,0,0,8,0
Alpecin - Deceuninck,35,3,0,0,9,2
Alpecin - Deceuninck,36,0,0,0,6,3
Alpecin - Deceuninck,37,4,0,0,2,0
Alpecin - Deceuninck,41,0,0,0,7,4
Alpecin-Deceuninck,8,1,0,0,8,0
Alpecin-Deceuninck,9,1,0,0,47,1
Alpecin-Deceuninck,10,0,0,0,18,1
Alpecin-Deceuninck,11,2,0,0,23,0
Alpecin-Deceuninck,12,3,0,0,14,2
Alpecin-Deceuninck,13,1,0,0,55,3
Alpecin-Deceuninck,14,2,0,0,7,1
Alpecin-Deceuninck,16,1,0,0,16,2
Alpecin-Deceuninck,17,0,0,0,10,1
Alpecin-Deceuninck,21,0,1,1,9,0
Alpecin-Deceuninck,23,0,0,0,13,0
Alpecin-Deceuninck,24,0,0,0,18,0
Alpecin-Deceuninck,29,0,3,3,32,0
Alpecin-Deceuninck,30,0,0,0,19,0
Alpecin-Deceuninck,31,0,2,2,25,0
Alpecin-Deceuninck,35,1,0,0,9,0
Alpecin-Deceuninck,36,0,0,0,6,1
Alpecin-Deceuninck,37,0,0,0,2,0
Alpecin-Deceuninck,40,0,0,0,16,0
Argos-Shimano,10,0,0,0,18,0
Argos-Shimano,11,0,0,0,23,0
Argos-Shimano,12,0,0,0,14,0
Argos-Shimano,13,1,0,0,55,0
Argos-Shimano,14,1,0,0,7,1
Argos-Shimano,16,0,0,0,16,1
Argos-Shimano,17,0,0,0,10,0
Argos-Shimano,21,0,0,0,9,0
Argos-Shimano,23,0,0,0,13,0
Argos-Shimano,24,0,0,0,18,0
Argos-Shimano,29,0,0,0,32,0
Argos-Shimano,30,0,0,0,19,0
Argos-Shimano,31,0,0,0,25,0
Argos-Shimano,37,0,0,0,2,0
Argos-Shimano,40,0,0,0,16,0
Arkéa - B&B Hotels,3,0,0,0,31,0
Arkéa - B&B Hotels,4,1,0,0,24,0
Arkéa - B&B Hotels,5,0,0,0,13,1
Arkéa - B&B Hotels,8,0,0,0,8,0
Arkéa - B&B Hotels,9,0,0,0,47,0
Arkéa - B&B Hotels,10,2,0,0,18,0
Arkéa - B&B Hotels,11,1,0,0,23,2
Arkéa - B&B Hotels,12,0,0,0,14,1
Arkéa - B&B Hotels,13,2,0,0,55,0
Arkéa - B&B Hotels,14,0,0,0,7,2
Arkéa - B&B Hotels,15,0,0,0,14,0
Arkéa - B&B Hotels,16,0,0,0,16,0
Arkéa - B&B Hotels,17,0,0,0,10,0
Arkéa - B&B Hotels,18,0,0,0,16,0
Arkéa - B&B Hotels,21,0,0,0,9,0
Arkéa - B&B Hotels,22,0,0,0,14,0
Arkéa - B&B Hotels,23,0,0,0,13,0
Arkéa - B&B Hotels,24,0,0,0,18,0
Arkéa - B&B Hotels,25,1,0,0,6,0
Arkéa - B&B Hotels,29,0,0,0,32,1
Arkéa - B&B Hotels,30,2,0,0,19,0
Arkéa - B&B Hotels,31,0,0,0,25,2
Arkéa - B&B Hotels,32,0,0,0,9,0
Arkéa - B&B Hotels,33,0,0,0,7,0
Arkéa - B&B Hotels,34,1,0,0,8,0
Arkéa - B&B Hotels,35,1,0,0,9,1
Arkéa - B&B Hotels,36,1,0,0,6,1
Arkéa - B&B Hotels,37,2,0,0,2,1
Arkéa - B&B Hotels,41,0,0,0,7,2
Astana,8,1,0,0,8,0
Astana,9,0,1,1,47,1
Astana,10,2,1,1,18,0
Astana,11,5,0,0,23,2
Astana,12,4,0,0,14,5
Astana,13,0,3,3,55,4
Astana,14,1,0,0,7,0
Astana,15,1,0,0,14,1
Astana,16,3,0,0,16,1
Astana,17,3,0,0,10,3
Astana,18,4,1,1,16,3
Astana,21,3,0,0,9,4
Astana,22,7,0,0,14,3
Astana,23,2,0,0,13,7
Astana,24,8,1,1,18,2
Astana,25,4,0,0,6,8
Astana,29,3,2,2,32,4
Astana,30,4,4,4,19,3
Astana,31,3,0,0,25,4
Astana,32,1,0,0,9,3
Astana,36,2,1,1,6,1
Astana,37,3,0,0,2,2
Astana,38,7,3,3,12,3
Astana,41,1,0,0,7,7
Astana,42,1,0,0,18,1
Astana (Liberty),32,2,0,0,9,0
Astana (Liberty),36,0,0,0,6,2
Astana (Liberty),41,0,0,0,7,0
Astana Pro Team,8,6,0,0,8,0
Astana Pro Team,9,7,0,0,47,6
Astana Pro Team,10,10,0,0,18,7
Astana Pro Team,11,14,0,0,23,10
Astana Pro Team,12,23,0,0,14,14
Astana Pro Team,13,10,0,0,55,23
Astana Pro Team,14,2,0,0,7,10
Astana Pro Team,15,2,0,0,14,2
Astana Pro Team,16,9,0,0,16,2
Astana Pro Team,17,12,0,0,10,9
Astana Pro Team,18,9,0,0,16,12
Astana Pro Team,21,13,0,0,9,9
Astana Pro Team,22,3,0,0,14,13
Astana Pro Team,23,7,0,0,13,3
Astana Pro Team,24,21,0,0,18,7
Astana Pro Team,25,7,0,0,6,21
Astana Pro Team,29,7,0,0,32,7
Astana Pro Team,30,8,0,0,19,7
Astana Pro Team,31,13,0,0,25,8
Astana Pro Team,32,9,0,0,9,13
Astana Pro Team,33,8,0,0,7,9
Astana Pro Team,34,4,0,0,8,8
Astana Pro Team,35,2,0,0,9,4
Astana Pro Team,36,17,0,0,6,2
Astana Pro Team,37,16,0,0,2,17
Astana Pro Team,38,4,0,0,12,16
Astana Pro Team,39,3,0,0,9,4
Astana Pro Team,40,8,0,0,16,3
Astana Pro Team,41,4,0,0,7,8
Astana Pro Team,42,0,0,0,18,4
Astana Pro Team,43,2,0,0,5,0
Astana Pro Team,45,1,0,0,6,2
Astana Qazaqstan Team,3,0,0,0,31,0
Astana Qazaqstan Team,4,1,0,0,24,0
Astana Qazaqstan Team,8,0,0,0,8,1
Astana Qazaqstan Team,9,0,1,1,47,0
Astana Qazaqstan Team,10,0,0,0,18,0
Astana Qazaqstan Team,11,0,0,0,23,0
Astana Qazaqstan Team,12,0,0,0,14,0
Astana Qazaqstan Team,13,0,0,0,55,0
Astana Qazaqstan Team,14,0,0,0,7,0
Astana Qazaqstan Team,15,0,0,0,14,0
Astana Qazaqstan Team,16,0,0,0,16,0
Astana Qazaqstan Team,17,0,0,0,10,0
Astana Qazaqstan Team,18,0,1,1,16,0
Astana Qazaqstan Team,21,2,0,0,9,0
Astana Qazaqstan Team,23,0,0,0,13,2
Astana Qazaqstan Team,24,2,0,0,18,0
Astana Qazaqstan Team,29,0,2,2,32,2
Astana Qazaqstan Team,30,1,0,0,19,0
Astana Qazaqstan Team,31,1,0,0,25,1
Astana Qazaqstan Team,32,0,0,0,9,1
Astana Qazaqstan Team,33,0,0,0,7,0
Astana Qazaqstan Team,34,2,0,0,8,0
Astana Qazaqstan Team,35,0,0,0,9,2
Astana Qazaqstan Team,36,2,0,0,6,0
Astana Qazaqstan Team,37,1,0,0,2,2
Astana Qazaqstan Team,40,0,0,0,16,1
Astana Qazaqstan Team,41,0,0,0,7,0
Astana-Premier Tech,8,0,0,0,8,0
Astana-Premier Tech,9,1,0,0,47,0
Astana-Premier Tech,10,3,0,0,18,1
Astana-Premier Tech,11,1,0,0,23,3
Astana-Premier Tech,12,1,0,0,14,1
Astana-Premier Tech,13,0,0,0,55,1
Astana-Premier Tech,17,2,0,0,10,0
Astana-Premier Tech,21,1,0,0,9,2
Astana-Premier Tech,22,2,0,0,14,1
Astana-Premier Tech,23,2,0,0,13,2
Astana-Premier Tech,28,1,0,0,32,2
Astana-Premier Tech,30,1,0,0,19,1
Astana-Premier Tech,32,1,0,0,9,1
Astana-Premier Tech,34,0,0,0,8,1
Astana-Premier Tech,35,2,0,0,9,0
Astana-Premier Tech,39,0,0,0,9,2
Astana-Premier Tech,40,1,0,0,16,0
BMC Racing Team,8,12,0,0,8,0
BMC Racing Team,9,9,1,1,47,12
BMC Racing Team,10,9,0,0,18,9
BMC Racing Team,11,24,0,0,23,9
BMC Racing Team,12,25,0,0,14,24
BMC Racing Team,13,16,0,0,55,25
BMC Racing Team,14,16,0,0,7,16
BMC Racing Team,15,3,0,0,14,16
BMC Racing Team,16,8,0,0,16,3
BMC Racing Team,17,15,0,0,10,8
BMC Racing Team,18,6,0,0,16,15
BMC Racing Team,21,8,0,0,9,6
BMC Racing Team,22,2,0,0,14,8
BMC Racing Team,23,10,0,0,13,2
BMC Racing Team,24,18,0,0,18,10
BMC Racing Team,25,8,0,0,6,18
BMC Racing Team,29,11,0,0,32,8
BMC Racing Team,30,10,0,0,19,11
BMC Racing Team,31,15,0,0,25,10
BMC Racing Team,32,7,0,0,9,15
BMC Racing Team,33,2,0,0,7,7
BMC Racing Team,34,3,0,0,8,2
BMC Racing Team,35,1,0,0,9,3
BMC Racing Team,36,21,0,0,6,1
BMC Racing Team,37,11,0,0,2,21
BMC Racing Team,38,2,0,0,12,11
BMC Racing Team,39,3,0,0,9,2
BMC Racing Team,40,4,0,0,16,3
BMC Racing Team,41,4,0,0,7,4
BORA - hansgrohe,3,1,0,0,31,0
BORA - hansgrohe,4,0,0,0,24,1
BORA - hansgrohe,8,3,0,0,8,0
BORA - hansgrohe,9,3,0,0,47,3
BORA - hansgrohe,10,9,0,0,18,3
BORA - hansgrohe,11,1,0,0,23,9
BORA - hansgrohe,12,9,0,0,14,1
BORA - hansgrohe,13,2,0,0,55,9
BORA - hansgrohe,14,1,0,0,7,2
BORA - hansgrohe,15,1,0,0,14,1
BORA - hansgrohe,16,3,0,0,16,1
BORA - hansgrohe,17,7,0,0,10,3
BORA - hansgrohe,18,2,0,0,16,7
BORA - hansgrohe,21,4,0,0,9,2
BORA - hansgrohe,23,6,0,0,13,4
BORA - hansgrohe,24,4,0,0,18,6
BORA - hansgrohe,29,3,0,0,32,4
BORA - hansgrohe,30,2,0,0,19,3
BORA - hansgrohe,31,2,0,0,25,2
BORA - hansgrohe,34,0,0,0,8,2
BORA - hansgrohe,35,1,0,0,9,0
BORA - hansgrohe,36,5,0,0,6,1
BORA - hansgrohe,37,3,0,0,2,5
BORA - hansgrohe,40,2,0,0,16,3
BORA-hansgrohe,8,4,0,0,8,0
BORA-hansgrohe,9,5,0,0,47,4
BORA-hansgrohe,10,5,0,0,18,5
BORA-hansgrohe,11,12,0,0,23,5
BORA-hansgrohe,12,16,0,0,14,12
BORA-hansgrohe,13,7,0,0,55,16
BORA-hansgrohe,14,4,0,0,7,7
BORA-hansgrohe,15,1,0,0,14,4
BORA-hansgrohe,16,2,0,0,16,1
BORA-hansgrohe,17,6,0,0,10,2
BORA-hansgrohe,18,1,0,0,16,6
BORA-hansgrohe,21,3,0,0,9,1
BORA-hansgrohe,22,3,0,0,14,3
BORA-hansgrohe,23,4,0,0,13,3
BORA-hansgrohe,24,5,0,0,18,4
BORA-hansgrohe,25,2,0,0,6,5
BORA-hansgrohe,28,1,0,0,32,2
BORA-hansgrohe,29,0,0,0,32,1
BORA-hansgrohe,30,5,0,0,19,0
BORA-hansgrohe,31,8,0,0,25,5
BORA-hansgrohe,32,9,0,0,9,8
BORA-hansgrohe,33,4,0,0,7,9
BORA-hansgrohe,34,3,0,0,8,4
BORA-hansgrohe,35,5,0,0,9,3
BORA-hansgrohe,36,5,0,0,6,5
BORA-hansgrohe,37,6,0,0,2,5
BORA-hansgrohe,38,2,0,0,12,6
BORA-hansgrohe,39,1,0,0,9,2
BORA-hansgrohe,40,4,0,0,16,1
BORA-hansgrohe,41,3,0,0,7,4
BORA-hansgrohe,42,1,0,0,18,3
BORA-hansgrohe,43,2,0,0,5,1
BORA-hansgrohe,45,1,0,0,6,2
Bahrain - Victorious,3,1,0,0,31,0
Bahrain - Victorious,4,1,0,0,24,1
Bahrain - Victorious,5,0,0,0,13,1
Bahrain - Victorious,8,8,0,0,8,0
Bahrain - Victorious,9,4,0,0,47,8
Bahrain - Victorious,10,11,0,0,18,4
Bahrain - Victorious,11,8,0,0,23,11
Bahrain - Victorious,12,13,0,0,14,8
Bahrain - Victorious,13,2,0,0,55,13
Bahrain - Victorious,14,3,0,0,7,2
Bahrain - Victorious,15,3,0,0,14,3
Bahrain - Victorious,16,6,0,0,16,3
Bahrain - Victorious,17,6,0,0,10,6
Bahrain - Victorious,18,3,0,0,16,6
Bahrain - Victorious,21,8,0,0,9,3
Bahrain - Victorious,22,2,0,0,14,8
Bahrain - Victorious,23,5,0,0,13,2
Bahrain - Victorious,24,2,0,0,18,5
Bahrain - Victorious,25,1,0,0,6,2
Bahrain - Victorious,29,4,0,0,32,1
Bahrain - Victorious,30,2,0,0,19,4
Bahrain - Victorious,31,4,0,0,25,2
Bahrain - Victorious,32,1,0,0,9,4
Bahrain - Victorious,33,2,0,0,7,1
Bahrain - Victorious,34,5,0,0,8,2
Bahrain - Victorious,35,2,0,0,9,5
Bahrain - Victorious,36,6,0,0,6,2
Bahrain - Victorious,37,10,0,0,2,6
Bahrain - Victorious,40,3,0,0,16,10
Bahrain - Victorious,41,2,0,0,7,3
Bahrain Victorious,8,2,0,0,8,0
Bahrain Victorious,9,1,2,2,47,2
Bahrain Victorious,10,1,0,0,18,1
Bahrain Victorious,11,4,0,0,23,1
Bahrain Victorious,12,3,2,2,14,4
Bahrain Victorious,13,1,5,5,55,3
Bahrain Victorious,17,1,0,0,10,1
Bahrain Victorious,21,2,0,0,9,1
Bahrain Victorious,22,2,0,0,14,2
Bahrain Victorious,23,1,0,0,13,2
Bahrain Victorious,28,3,0,0,32,1
Bahrain Victorious,30,2,0,0,19,3
Bahrain Victorious,32,2,0,0,9,2
Bahrain Victorious,34,1,0,0,8,2
Bahrain Victorious,35,6,0,0,9,1
Bahrain Victorious,39,2,0,0,9,6
Bahrain Victorious,40,1,0,0,16,2
Bahrain-McLaren,9,1,0,0,47,0
Bahrain-McLaren,31,1,0,0,25,1
Bahrain-McLaren,32,2,0,0,9,1
Bahrain-McLaren,33,2,0,0,7,2
Bahrain-McLaren,35,1,0,0,9,2
Bahrain-McLaren,38,3,0,0,12,1
Bahrain-McLaren,40,2,0,0,16,3
Bahrain-McLaren,41,1,0,0,7,2
Bahrain-McLaren,42,1,0,0,18,1
Bahrain-McLaren,43,1,0,0,5,1
Bahrain-McLaren,45,1,0,0,6,1
Bahrain-Merida,8,2,0,0,8,0
Bahrain-Merida,9,3,0,0,47,2
Bahrain-Merida,10,5,0,0,18,3
Bahrain-Merida,11,6,0,0,23,5
Bahrain-Merida,12,8,0,0,14,6
Bahrain-Merida,13,4,0,0,55,8
Bahrain-Merida,14,3,0,0,7,4
Bahrain-Merida,15,1,0,0,14,3
Bahrain-Merida,16,2,0,0,16,1
Bahrain-Merida,17,3,0,0,10,2
Bahrain-Merida,18,1,0,0,16,3
Bahrain-Merida,21,4,0,0,9,1
Bahrain-Merida,22,2,0,0,14,4
Bahrain-Merida,23,2,0,0,13,2
Bahrain-Merida,24,6,0,0,18,2
Bahrain-Merida,25,2,0,0,6,6
Bahrain-Merida,29,1,0,0,32,2
Bahrain-Merida,30,2,0,0,19,1
Bahrain-Merida,31,4,0,0,25,2
Bahrain-Merida,32,3,0,0,9,4
Bahrain-Merida,33,3,0,0,7,3
Bahrain-Merida,34,3,0,0,8,3
Bahrain-Merida,35,1,0,0,9,3
Bahrain-Merida,36,7,0,0,6,1
Bahrain-Merida,37,5,0,0,2,7
Bahrain-Merida,40,2,0,0,16,5
Bahrain-Merida,41,3,0,0,7,2
Banesto,8,0,0,0,8,0
Banesto,10,2,0,0,18,0
Banesto,11,3,0,0,23,2
Banesto,13,0,0,0,55,3
Banesto,14,0,0,0,7,0
Banesto,15,2,0,0,14,0
Banesto,19,2,0,0,15,2
Banesto,22,2,0,0,14,2
Banesto,23,2,0,0,13,2
Banesto,25,1,0,0,6,2
Banesto,29,3,0,0,32,1
Banesto,32,2,0,0,9,3
Banesto,36,1,0,0,6,2
Banesto,37,3,0,0,2,1
Banesto,42,1,0,0,18,3
Bbox Bouygues Telecom,9,0,0,0,47,0
Bbox Bouygues Telecom,11,0,0,0,23,0
Bbox Bouygues Telecom,17,0,0,0,10,0
Bbox Bouygues Telecom,18,0,0,0,16,0
Bbox Bouygues Telecom,22,0,0,0,14,0
Bbox Bouygues Telecom,24,1,0,0,18,0
Bbox Bouygues Telecom,25,0,0,0,6,1
Bbox Bouygues Telecom,30,0,0,0,19,0
Bbox Bouygues Telecom,31,0,0,0,25,0
Bbox Bouygues Telecom,32,0,0,0,9,0
Bbox Bouygues Telecom,38,0,0,0,12,0
Bbox Bouygues Telecom,42,0,0,0,18,0
Belkin Pro Cycling,11,1,0,0,23,0
Belkin Pro Cycling,12,1,0,0,14,1
Belkin Pro Cycling,13,2,0,0,55,1
Belkin Pro Cycling,14,2,0,0,7,2
Belkin Pro Cycling,15,1,0,0,14,2
Belkin Pro Cycling,17,1,0,0,10,1
Belkin Pro Cycling,18,0,0,0,16,1
Belkin Pro Cycling,24,4,0,0,18,0
Belkin Pro Cycling,25,4,0,0,6,4
Belkin Pro Cycling,29,3,0,0,32,4
Belkin Pro Cycling,30,1,0,0,19,3
Belkin Pro Cycling,31,3,0,0,25,1
Belkin Pro Cycling,32,2,0,0,9,3
Belkin Pro Cycling,37,5,0,0,2,2
Belkin Pro Cycling,40,1,0,0,16,5
Blanco Pro Cycling,10,2,0,0,18,0
Blanco Pro Cycling,11,2,0,0,23,2
Blanco Pro Cycling,12,1,0,0,14,2
Blanco Pro Cycling,13,1,0,0,55,1
Blanco Pro Cycling,14,2,0,0,7,1
Blanco Pro Cycling,16,0,0,0,16,2
Blanco Pro Cycling,17,4,0,0,10,0
Blanco Pro Cycling,21,2,0,0,9,4
Blanco Pro Cycling,23,2,0,0,13,2
Blanco Pro Cycling,24,4,0,0,18,2
Blanco Pro Cycling,40,0,0,0,16,4
Bonjour,9,0,0,0,47,0
Bonjour,11,2,0,0,23,0
Bonjour,12,0,0,0,14,2
Bonjour,14,0,0,0,7,0
Bonjour,15,1,0,0,14,0
Bonjour,16,0,0,0,16,1
Bonjour,18,0,0,0,16,0
Bonjour,19,0,0,0,15,0
Bonjour,24,1,0,0,18,0
Bonjour,26,0,0,0,34,1
Bonjour,30,0,0,0,19,0
Bonjour,32,0,0,0,9,0
Bonjour,36,0,0,0,6,0
Bonjour,37,0,0,0,2,0
Bonjour,42,0,0,0,18,0
Bonjour-Toupargel,8,0,0,0,8,0
Bonjour-Toupargel,10,0,0,0,18,0
Bonjour-Toupargel,11,0,0,0,23,0
Bonjour-Toupargel,13,0,0,0,55,0
Bonjour-Toupargel,14,0,0,0,7,0
Bonjour-Toupargel,15,0,0,0,14,0
Bonjour-Toupargel,19,0,0,0,15,0
Bonjour-Toupargel,23,0,0,0,13,0
Bonjour-Toupargel,25,0,0,0,6,0
Bonjour-Toupargel,29,0,0,0,32,0
Bonjour-Toupargel,32,0,0,0,9,0
Bonjour-Toupargel,36,0,0,0,6,0
Bonjour-Toupargel,42,0,0,0,18,0
Bouygues Telecom,8,0,0,0,8,0
Bouygues Telecom,9,0,0,0,47,0
Bouygues Telecom,10,0,0,0,18,0
Bouygues Telecom,11,1,0,0,23,0
Bouygues Telecom,12,0,0,0,14,1
Bouygues Telecom,13,0,0,0,55,0
Bouygues Telecom,14,0,0,0,7,0
Bouygues Telecom,15,0,0,0,14,0
Bouygues Telecom,16,0,0,0,16,0
Bouygues Telecom,17,0,0,0,10,0
Bouygues Telecom,18,0,0,0,16,0
Bouygues Telecom,21,0,0,0,9,0
Bouygues Telecom,22,0,0,0,14,0
Bouygues Telecom,23,0,0,0,13,0
Bouygues Telecom,24,0,0,0,18,0
Bouygues Telecom,25,0,0,0,6,0
Bouygues Telecom,29,0,0,0,32,0
Bouygues Telecom,30,0,0,0,19,0
Bouygues Telecom,31,0,0,0,25,0
Bouygues Telecom,32,2,0,0,9,0
